carpark_id,facility,day_group,window_start,window_end,rate_type,first_hour,first_Nhr,first_Nhr_covers_mins,rate_30min,rate_per_min,per_entry,raw
FUNAN_DIGITALIFE_MALL,main,sun_ph,00:00,17:59,tiered,2.14,,,1.08,,,$2.14 for 1st hr; $0.54 for sub. 15mins
FUNAN_DIGITALIFE_MALL,main,sun_ph,18:00,21:59,per_entry,,,,,,2.14,$2.14 per entry
FURAMA_CITY_CENTRE_SINGAPORE_2,main,weekday,05:00,17:00,tiered,,1.4,30,1.5,,,$1.40 for 1st 0.5 hr; $1.50 for sub. 0.5 hr
FURAMA_CITY_CENTRE_SINGAPORE_2,main,weekday,17:00,24:00,per_entry,,,,,,3,$3 per entry
FURAMA_CITY_CENTRE_SINGAPORE_2,main,sat,05:00,17:00,tiered,,1.4,30,1.5,,,$1.40 for 1st 0.5 hr; $1.50 for sub. 0.5 hr
FURAMA_CITY_CENTRE_SINGAPORE_2,main,sat,17:00,24:00,per_entry,,,,,,3,$3 per entry
FURAMA_CITY_CENTRE_SINGAPORE_2,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
FURAMA_RIVERFRONT_SINGAPORE_2,main,weekday,07:00,17:00,hourly,,,,1,,,$1 per 0.5 hr
FURAMA_RIVERFRONT_SINGAPORE_2,main,weekday,17:00,24:00,per_entry,,,,,,6,$6 per entry
FURAMA_RIVERFRONT_SINGAPORE_2,main,sat,07:00,17:00,hourly,,,,1,,,$1 per 0.5 hr
FURAMA_RIVERFRONT_SINGAPORE_2,main,sat,17:00,24:00,per_entry,,,,,,6,$6 per entry
FURAMA_RIVERFRONT_SINGAPORE_2,main,sun_ph,07:00,17:00,hourly,,,,1,,,$1 per 0.5 hr
FURAMA_RIVERFRONT_SINGAPORE_2,main,sun_ph,17:00,24:00,per_entry,,,,,,6,$6 per entry
GALLERY_HOTEL_2,main,weekday,12:00,14:00,tiered,3,,,1,,,"$3 for 1st hr; $1 for sub. 0.5 hr; $2 for 1st hr, $0.50 for sub. 0.5 hr from 2.01pm to 6.00pm for Mon-Thu"
GALLERY_HOTEL_2,main,weekday,18:00,23:59,tiered,3,,,1,,,$3 for 1st hr; $1 for sub. 0.5 hr; $2 for 1st hr; $0.50 for sub. 0.5 hr from 12am-11.59am for Mon-Thu
GALLERY_HOTEL_2,main,sat,06:00,23:59,tiered,3,,,0.5,,,"$3 for 1st hr; $0.50 for sub. 0.5 hr, $3 for 1st hr; $0.50 for sub. 0.5 hr from 12am-1.59am for Fri-Sun/PH"
GALLERY_HOTEL_2,main,sun_ph,00:00,24:00,tiered,2,,,0.5,,,$2 for 1st hr; $0.50 for sub. 0.5 hr from 2.01am-6am for Fri-Sun/PH
GILLMAN_BARRACKS,main,weekday,00:00,24:00,hourly,,,,0.5,,,$0.50 / 30 mins
GILLMAN_BARRACKS,main,weekday,17:00,24:00,per_entry,,,,,,2,$2.00 / entry
GILLMAN_BARRACKS,main,sat,18:00,07:00 +1d,per_entry,,,,,,2,$2/entry
GILLMAN_BARRACKS,main,sun_ph,00:00,24:00,free,,,,,,,Free Parking
GOLDEN_MILE_COMPLEX,main,weekday,07:00,18:00,tiered,2,,,1,,,$2 for 1st hr; $1 for sub. 0.5 hr
GOLDEN_MILE_COMPLEX,main,weekday,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
GOLDEN_MILE_COMPLEX,main,sat,07:00,18:00,tiered,2,,,1,,,$2 for 1st hr; $1 for sub. 0.5 hr
GOLDEN_MILE_COMPLEX,main,sat,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
GOLDEN_MILE_COMPLEX,main,sun_ph,00:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
GOLDEN_SHOE_COMPLEX,main,weekday,07:00,17:00,hourly,,,,2.6,,,$2.60 per 0.5 hr
GOLDEN_SHOE_COMPLEX,main,weekday,17:00,24:00,per_entry,,,,,,3.3,$3.30 per entry
GOLDEN_SHOE_COMPLEX,main,sat,07:00,17:00,hourly,,,,2.6,,,$2.60 per 0.5 hr
GOLDEN_SHOE_COMPLEX,main,sat,17:00,24:00,per_entry,,,,,,3.3,$3.30 per entry
GOLDEN_SHOE_COMPLEX,main,sun_ph,00:00,24:00,per_entry,,,,,,3.3,$3.3 per entry
GRAND_COPTHORNE_WATERFRONT_HOTEL_2,main,weekday,07:00,17:00,tiered,3.75,,,1.07,,,$3.75 for 1st hr; $2.14 for sub. hr
GRAND_COPTHORNE_WATERFRONT_HOTEL_2,main,weekday,17:00,24:00,per_entry,,,,,,4.28,$4.28 per entry
GRAND_COPTHORNE_WATERFRONT_HOTEL_2,main,sat,07:00,17:00,tiered,3.75,,,1.07,,,$3.75 for 1st hr; $2.14 for sub. hr
GRAND_COPTHORNE_WATERFRONT_HOTEL_2,main,sat,17:00,24:00,per_entry,,,,,,4.28,$4.28 per entry
GRAND_COPTHORNE_WATERFRONT_HOTEL_2,main,sun_ph,00:00,24:00,per_entry,,,,,,4.28,$4.28 per entry
GRAND_PACIFIC_HOTEL_FORMERLY_ALLSON_HOTEL_2,main,weekday,07:00,17:00,hourly,,,,1.32,,,$1.32 per 0.5 hr
GRAND_PACIFIC_HOTEL_FORMERLY_ALLSON_HOTEL_2,main,weekday,17:00,24:00,per_entry,,,,,,3.57,$3.57 per entry
GRAND_PACIFIC_HOTEL_FORMERLY_ALLSON_HOTEL_2,main,sat,07:00,17:00,hourly,,,,1.32,,,$1.32 per 0.5 hr
GRAND_PACIFIC_HOTEL_FORMERLY_ALLSON_HOTEL_2,main,sat,17:00,24:00,per_entry,,,,,,3.57,$3.57 per entry
GRAND_PACIFIC_HOTEL_FORMERLY_ALLSON_HOTEL_2,main,sun_ph,00:00,24:00,per_entry,,,,,,3.57,$3.57 per entry
GRAND_PARK_CITY_HALL,main,weekday,07:00,17:00,tiered,3.28,,,1.55,,,$3.28 for 1st hr; $1.55 for sub. 0.5 hr
GRAND_PARK_CITY_HALL,main,weekday,17:00,24:00,per_entry,,,,,,5.35,$5.35 per entry
GRAND_PARK_CITY_HALL,main,sat,07:00,17:00,tiered,3.28,,,1.55,,,$3.28 for 1st hr; $1.55 for sub. 0.5 hr
GRAND_PARK_CITY_HALL,main,sat,17:00,24:00,per_entry,,,,,,5.35,$5.35 per entry
GRAND_PARK_CITY_HALL,main,sun_ph,07:00,17:00,tiered,3.28,,,1.55,,,$3.28 for 1st hr; $1.55 for sub. 0.5 hr
GRAND_PARK_CITY_HALL,main,sun_ph,17:00,24:00,per_entry,,,,,,5.35,$5.35 per entry
GREAT_EASTERN_CENTRE,main,weekday,08:00,18:00,hourly,,,,1.8,,,$1.80 per 0.5 hr (Car park at China square central; B2 closed from 12am-6am daily)
GREAT_EASTERN_CENTRE,main,weekday,18:00,24:00,per_entry,,,,,,3,$3 per entry
GREAT_EASTERN_CENTRE,main,sat,08:00,24:00,per_entry,,,,,,3,$3 per entry
GREAT_EASTERN_CENTRE,main,sun_ph,08:00,24:00,per_entry,,,,,,3,$3 per entry
GREAT_WORLD_CITY,main,weekday,06:01,17:00,hourly,,,,0.775,,,$1.55 per hr
GREAT_WORLD_CITY,main,weekday,17:00,24:00,per_entry,,,,,,3.3,$3.30 per entry
GREAT_WORLD_CITY,main,sat,00:00,24:00,hourly,,,,0.825,,,$1.65 per hr (Max. of $6.00 per entry)
GREAT_WORLD_CITY,main,sun_ph,00:00,24:00,hourly,,,,0.825,,,$1.65 per hr (Max. of $6.00 per entry)
HARBOURFRONT_CENTRE,main,weekday,07:00,18:00,tiered,1.2,,,0.6,,,$1.20 for 1st hr; $0.60 for sub. 0.5 hr
HARBOURFRONT_CENTRE,main,weekday,18:00,01:00 +1d,per_entry,,,,,,2.4,$2.40 per entry
HARBOURFRONT_CENTRE,main,weekday,01:00,24:00,hourly,,,,1.02,,,$2.04 per hr
HARBOURFRONT_CENTRE,main,sat,07:00,18:00,tiered,1.2,,,0.6,,,$1.20 for 1st hr; $0.60 for sub. 0.5 hr
HARBOURFRONT_CENTRE,main,sat,18:00,01:00 +1d,per_entry,,,,,,2.4,$2.40 per entry
HARBOURFRONT_CENTRE,main,sat,01:00,24:00,hourly,,,,1.02,,,$2.04 per hr
HARBOURFRONT_CENTRE,main,sun_ph,07:00,18:00,tiered,1.2,,,0.6,,,$1.20 for 1st hr; $0.60 for sub. 0.5 hr
HARBOURFRONT_CENTRE,main,sun_ph,18:00,01:00 +1d,per_entry,,,,,,2.4,$2.40 per entry
HARBOURFRONT_CENTRE,main,sun_ph,01:00,24:00,hourly,,,,1.02,,,$2.04 per hr
HOLIDAY_INN_ATRIUM_SINGAPORE,main,weekday,07:00,17:00,hourly,,,,0.9,,,$1.80 per hr
HOLIDAY_INN_ATRIUM_SINGAPORE,main,weekday,17:00,24:00,per_entry,,,,,,3.8,$3.80 per entry
HOLIDAY_INN_ATRIUM_SINGAPORE,main,sat,07:00,17:00,hourly,,,,0.9,,,$1.80 per hr
HOLIDAY_INN_ATRIUM_SINGAPORE,main,sat,17:00,24:00,per_entry,,,,,,3.8,$3.80 per entry
HOLIDAY_INN_ATRIUM_SINGAPORE,main,sun_ph,00:00,24:00,per_entry,,,,,,3.8,$3.80 per entry
HONG_LEONG_BUILDING,main,weekday,07:00,17:00,hourly,,,,2.5,,,$2.50 per 0.5 hr
HONG_LEONG_BUILDING,main,weekday,17:00,23:00,per_entry,,,,,,3.1,$3.10 per entry
HONG_LEONG_BUILDING,main,sat,07:00,13:00,hourly,,,,2.5,,,$2.50 per 0.5 hr
HONG_LEONG_BUILDING,main,sat,13:00,23:00,per_entry,,,,,,3.1,$3.10 per entry
HONG_LEONG_BUILDING,main,sun_ph,07:00,23:00,per_entry,,,,,,3.1,$3.10 per entry
HUB_SYNERGY_POINT_FORMERLY_APEX_TOWER,main,weekday,07:00,18:00,hourly,,,,1,,,$1 per 0.5 hr
HUB_SYNERGY_POINT_FORMERLY_APEX_TOWER,main,weekday,18:00,24:00,hourly,,,,0.5,,,$1 per hr
HUB_SYNERGY_POINT_FORMERLY_APEX_TOWER,main,sat,07:00,14:00,hourly,,,,1,,,$1 per 0.5 hr
HUB_SYNERGY_POINT_FORMERLY_APEX_TOWER,main,sat,14:00,24:00,hourly,,,,0.5,,,$1 per hr
HUB_SYNERGY_POINT_FORMERLY_APEX_TOWER,main,sun_ph,07:00,24:00,hourly,,,,0.5,,,$1 per hr
ICON_VILLAGE,main,weekday,07:00,17:00,hourly,,,,1.5,,,$1.50 per 0.5 hr
ICON_VILLAGE,main,weekday,17:00,24:00,per_entry,,,,,,3,$3 per entry
ICON_VILLAGE,main,sat,07:00,13:00,hourly,,,,1.5,,,$3 per hr
ICON_VILLAGE,main,sat,13:00,24:00,per_entry,,,,,,3,$3 per entry
ICON_VILLAGE,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
ILUMA,main,weekday,08:00,17:00,tiered,1.07,,,1.11,,,$1.07 for 1st hr; $0.37 for sub. 10 mins
ILUMA,main,mon-thu,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
ILUMA,main,fri,00:00,24:00,tiered,,2.5,120,0.75,,,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins
ILUMA,main,sat,00:00,24:00,tiered,,2.5,120,0.75,,,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins
ILUMA,main,sun_ph,00:00,24:00,tiered,,2.5,120,0.75,,,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins
INCOME_AT_RAFFLES_FORMER_HITACHI_TOWER,main,weekday,07:30,17:59,hourly,,,,2.75,,,$2.75 per 0.5 hr
INCOME_AT_RAFFLES_FORMER_HITACHI_TOWER,main,weekday,18:00,07:29 +1d,per_entry,,,,,,3.3,$3.30 per entry
INCOME_AT_RAFFLES_FORMER_HITACHI_TOWER,main,sat,07:30,12:59,hourly,,,,2.75,,,$2.75 per 0.5 hr
INCOME_AT_RAFFLES_FORMER_HITACHI_TOWER,main,sat,13:00,07:29 +1d,per_entry,,,,,,3.3,$3.30 per entry
INCOME_AT_RAFFLES_FORMER_HITACHI_TOWER,main,sun_ph,07:30,07:29 +1d,per_entry,,,,,,3.3,$3.30 per entry
INTER_CONTINENTAL_SINGAPORE_HOTEL,main,weekday,08:00,17:00,tiered,1.07,,,1.11,,,$1.07 for 1st hr; $0.37 for sub. 10mins
INTER_CONTINENTAL_SINGAPORE_HOTEL,main,mon-thu,17:00,24:00,tiered,,2.5,120,0.75,,,$2.50 per entry. Fri: $2.50 for 1st 2hrs; $0.25 for sub. 10 mins
INTER_CONTINENTAL_SINGAPORE_HOTEL,main,sat,00:00,24:00,tiered,,2.5,120,0.75,,,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins
INTER_CONTINENTAL_SINGAPORE_HOTEL,main,sun_ph,00:00,24:00,tiered,,2.5,120,0.75,,,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins
INTERNATIONAL_PLAZA,main,weekday,07:00,17:00,hourly,,,,2.2,,,$2.20 per 0.5 hr
INTERNATIONAL_PLAZA,main,weekday,17:00,24:00,per_entry,,,,,,3,$3 per entry
INTERNATIONAL_PLAZA,main,sat,07:00,17:00,hourly,,,,2.2,,,$2.20 per 0.5 hr
INTERNATIONAL_PLAZA,main,sat,17:00,24:00,per_entry,,,,,,3,$3 per entry
INTERNATIONAL_PLAZA,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
KECK_SENG_TOWER,main,weekday,08:00,18:00,hourly,,,,2.5,,,$2.50 per 0.5 hr
KECK_SENG_TOWER,main,weekday,18:00,22:00,per_entry,,,,,,2.5,$2.50 per entry
KECK_SENG_TOWER,main,sat,08:00,14:00,hourly,,,,2.5,,,$2.50 per 0.5 hr
KECK_SENG_TOWER,main,sat,14:00,22:00,per_entry,,,,,,2.5,$2.50 per entry
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,weekday,07:00,19:00,hourly,,,,1.05,,,$1.05 per 0.5 hr
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,weekday,19:00,01:00 +1d,per_entry,,,,,,3.1,$3.10 per entry
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,weekday,01:00,24:00,hourly,,,,1.55,,,$3.10 per hr
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,sat,07:00,13:00,hourly,,,,1.05,,,$1.05 per 0.5 hr
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,sat,13:00,18:00,tiered,1.2,,,0.6,,,$1.20 for 1st hr; $0.60 for sub. 0.5 hr
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,sat,18:00,01:00 +1d,per_entry,,,,,,2.4,$2.40 per entry
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,sat,01:00,24:00,hourly,,,,1.55,,,$3.10 per hr
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,sun_ph,07:00,18:00,tiered,1.2,,,0.6,,,$1.20 for 1st hr; $0.60 for sub. 0.5 hr
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,sun_ph,18:00,01:00 +1d,per_entry,,,,,,2.4,$2.40 per entry
KEPPEL_BAY_TOWER_HARBOURFRONT_TOWER_ONE,main,sun_ph,01:00,24:00,hourly,,,,1.55,,,$3.10 per hr
KEYPOINT,main,weekday,00:00,24:00,hourly,,,,1.1,,,$1.10 for 0.5 hr; $2 per entry (close at midnight)
KEYPOINT,main,sat,00:00,24:00,hourly,,,,1.1,,,$1.10 for 0.5 hr; $2 per entry (close at midnight)
KEYPOINT,main,sun_ph,00:00,24:00,per_entry,,,,,,2,$2 per entry
KLAPSONS_THE_BOUTIQUE_HOTEL_2,main,sat,00:00,24:00,per_entry,,,,,,4,After 2pm - $4.00 flat
KLAPSONS_THE_BOUTIQUE_HOTEL_2,main,sun_ph,00:00,24:00,per_entry,,,,,,4,$4.00 flat
LANDMARK_VILLAGE_HOTEL,main,weekday,08:00,17:00,tiered,1.9,,,1.07,,,$1.90 for 1st hr; $1.07 for sub. 0.5 hr
LANDMARK_VILLAGE_HOTEL,main,weekday,17:00,24:00,per_entry,,,,,,2.14,$2.14 per entry
LANDMARK_VILLAGE_HOTEL,main,sat,08:00,17:00,tiered,1.9,,,1.07,,,$1.90 for 1st hr; $1.07 for sub. 0.5 hr
LANDMARK_VILLAGE_HOTEL,main,sat,17:00,24:00,per_entry,,,,,,2.14,$2.14 per entry
LANDMARK_VILLAGE_HOTEL,main,sun_ph,00:00,24:00,per_entry,,,,,,2.14,$2.14 per entry
LIANG_COURT,main,weekday,07:00,17:00,hourly,,,,0.535,,,$1.07 per hr
LIANG_COURT,main,weekday,17:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
LIANG_COURT,main,sat,07:00,13:00,hourly,,,,0.535,,,$1.07 per hr
LIANG_COURT,main,sat,13:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
LIANG_COURT,main,sun_ph,00:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
M_HOTEL_2,main,weekday,07:00,18:00,hourly,,,,1.5,,,$1.50 per 0.5 hr
M_HOTEL_2,main,weekday,18:00,24:00,per_entry,,,,,,3,$3 per entry
M_HOTEL_2,main,sat,07:00,18:00,hourly,,,,1.5,,,$1.50 per 0.5 hr
M_HOTEL_2,main,sat,18:00,24:00,per_entry,,,,,,3,$3 per entry
M_HOTEL_2,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
MANDARIN_ORIENTAL_HOTEL_2,main,mon-thu,07:00,17:00,tiered,,2.2,120,1.1,,,$2.20 for 1st 2hrs; $1.10 per 0.5 hr for sub. 0.5 hr (Car Park at Marina Square)
MANDARIN_ORIENTAL_HOTEL_2,main,mon-thu,17:00,02:00 +1d,per_entry,,,,,,2.2,$2.20 per entry
MANDARIN_ORIENTAL_HOTEL_2,main,mon-thu,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MANDARIN_ORIENTAL_HOTEL_2,main,sat,07:00,02:00 +1d,tiered,,2.4,120,0.6,,,$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per 0.5 hr for sub. 0.5 hr after 4 hrs of parking
MANDARIN_ORIENTAL_HOTEL_2,main,sat,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MANDARIN_ORIENTAL_HOTEL_2,main,sun_ph,07:00,02:00 +1d,tiered,,2.4,120,0.6,,,$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per 0.5 hr for sub. 0.5 hr after 4 hrs of parking
MANDARIN_ORIENTAL_HOTEL_2,main,sun_ph,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MARINA_BAY_FINANCIAL_CENTRE_TOWER_1_2_3_MARINA_BAY,main,weekday,06:00,18:00,hourly,,,,3.21,,,$1.07 per 10 mins
MARINA_BAY_FINANCIAL_CENTRE_TOWER_1_2_3_MARINA_BAY,main,weekday,18:00,24:00,tiered,,3.21,240,0.81,,,$3.21 for 1st 4hrs; $0.27 for sub. 10 mins
MARINA_BAY_FINANCIAL_CENTRE_TOWER_1_2_3_MARINA_BAY,main,sat,00:00,24:00,tiered,,3.21,240,0.81,,,$3.21 for 1st 4hrs; $0.27 for sub. 10 mins
MARINA_BAY_FINANCIAL_CENTRE_TOWER_1_2_3_MARINA_BAY,main,sun_ph,00:00,24:00,tiered,,3.21,240,0.81,,,$3.21 for 1st 4hrs; $0.27 for sub. 10 mins
MARINA_BAY_SANDS_2,main,weekday,07:00,19:00,tiered,7,,,1,,,$7 for 1st hr; $1 for sub.0.5 hr; (Capped at $26 every 24hrs)
MARINA_BAY_SANDS_2,main,weekday,19:00,24:00,per_entry,,,,,,7,$7 per entry
MARINA_BAY_SANDS_2,main,sat,07:00,19:00,tiered,8,,,1,,,$8 for 1st hr; $1 for sub. 0.5 hr
MARINA_BAY_SANDS_2,main,sat,19:00,24:00,per_entry,,,,,,8,$8 per entry
MARINA_BAY_SANDS_2,main,sun_ph,07:00,19:00,tiered,8,,,1,,,$8 for 1st hr; $1 for sub. 0.5 hr
MARINA_BAY_SANDS_2,main,sun_ph,19:00,24:00,per_entry,,,,,,8,$8 per entry
MARINA_MANDARIN_HOTEL_2,main,mon-thu,07:00,17:00,tiered,,2.2,120,1.1,,,$2.20 for 1st 2hrs; $1.10 per 0.5 hr for sub. 0.5 hr (Car Park at Marina Square)
MARINA_MANDARIN_HOTEL_2,main,mon-thu,17:00,02:00 +1d,per_entry,,,,,,2.2,$2.20 per entry
MARINA_MANDARIN_HOTEL_2,main,mon-thu,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MARINA_MANDARIN_HOTEL_2,main,sat,07:00,02:00 +1d,tiered,,2.4,120,0.6,,,$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per 0.5 hr for sub. 0.5 hr after 4 hrs of parking
MARINA_MANDARIN_HOTEL_2,main,sat,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MARINA_MANDARIN_HOTEL_2,main,sun_ph,07:00,02:00 +1d,tiered,,2.4,120,0.6,,,$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per 0.5 hr for sub. 0.5 hr after 4 hrs of parking
MARINA_MANDARIN_HOTEL_2,main,sun_ph,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MARINA_SQUARE,main,mon-thu,07:00,17:00,tiered,,2.2,120,1.1,,,$2.20 for 1st 2hrs; $1.10 per 0.5 hr for sub. 0.5 hr
MARINA_SQUARE,main,mon-thu,17:00,02:00 +1d,per_entry,,,,,,2.2,$2.20 per entry
MARINA_SQUARE,main,mon-thu,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MARINA_SQUARE,main,sat,07:00,02:00 +1d,tiered,,2.4,120,0.6,,,$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per 0.5 hr for sub. 0.5 hr after 4 hrs of parking
MARINA_SQUARE,main,sat,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MARINA_SQUARE,main,sun_ph,07:00,02:00 +1d,tiered,,2.4,120,0.6,,,$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per 0.5 hr for sub. 0.5 hr after 4 hrs of parking
MARINA_SQUARE,main,sun_ph,02:00,07:00,hourly,,,,1.1,,,$1.10 per 0.5 hr
MERCHANT_SQUARE,main,weekday,08:00,18:00,tiered,,2,30,0.5,,,$2 for 1st 0.5 hr; $1 for sub. hr
MERCHANT_SQUARE,main,weekday,18:00,24:00,per_entry,,,,,,3,$3 per entry
MERCHANT_SQUARE,main,sat,00:00,24:00,per_entry,,,,,,3,$3 per entry
MERCHANT_SQUARE,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
MILLENIA_SINGAPORE,main,weekday,07:00,18:00,tiered,3.3,,,1.1,,,$3.30 for 1st hr; $1.10 for sub.0.5 hr
MILLENIA_SINGAPORE,main,weekday,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
MILLENIA_SINGAPORE,main,sat,00:00,24:00,tiered,,2.2,120,0.55,,,$2.20 for 1st 2hrs; $1.10 for sub. hr
MILLENIA_SINGAPORE,main,sun_ph,00:00,24:00,tiered,,2.2,120,0.55,,,$2.20 for 1st 2hrs; $1.10 for sub. hr
MILLENIA_WALK_BASEMENT_CAR_PARK,main,weekday,07:00,18:00,tiered,3.3,,,1.1,,,$3.30 for 1st hr; $1.10 for sub.0.5 hr
MILLENIA_WALK_BASEMENT_CAR_PARK,main,weekday,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
MILLENIA_WALK_BASEMENT_CAR_PARK,main,sat,00:00,24:00,tiered,,2.2,120,0.55,,,$2.20 for 1st 2hrs; $1.10 for sub. hr
MILLENIA_WALK_BASEMENT_CAR_PARK,main,sun_ph,00:00,24:00,tiered,,2.2,120,0.55,,,$2.20 for 1st 2hrs; $1.10 for sub. hr
MILLENIA_WALK_SURFACE_PARKING_L1,main,weekday,07:00,18:00,tiered,4.28,,,1.605,,,$4.28 for 1st hr; $1.605 for sub. 0.5 hr
MILLENIA_WALK_SURFACE_PARKING_L1,main,weekday,18:00,24:00,tiered,,4.28,120,0.8025,,,$4.28 for 1st 2hrs; $1.605 for sub. hr
MILLENIA_WALK_SURFACE_PARKING_L1,main,sat,00:00,24:00,tiered,,4.28,120,0.8025,,,$4.28 for 1st 2hrs; $1.605 for sub. hr
MILLENIA_WALK_SURFACE_PARKING_L1,main,sun_ph,00:00,24:00,tiered,,4.28,120,0.8025,,,$4.28 for 1st 2hrs; $1.605 for sub. hr
NEIL_ROAD_OFF_STREET,main,weekday,00:00,24:00,hourly,,,,1,,,$1.00 per 30 mins (Per Minute Charging); $0.50 per 30 mins (Per Minute Charging)
NEIL_ROAD_OFF_STREET,main,sat,07:00,17:00,hourly,,,,1,,,$1.00 per 30 mins
NEIL_ROAD_OFF_STREET,main,sat,17:00,07:00 +1d,hourly,,,,0.5,,,$0.50 per 30 mins (Per Minute Charging)
NEIL_ROAD_OFF_STREET,main,sun_ph,00:00,24:00,hourly,,,,0.5,,,$0.50 per 30 mins (Per Minute Charging)
NORTH_BRIDGE_CENTRE,main,weekday,08:00,17:00,hourly,,,,1.3,,,$1.30 per 0.5 hr
NORTH_BRIDGE_CENTRE,main,weekday,17:00,23:00,per_entry,,,,,,3,$3 per entry
NORTH_BRIDGE_CENTRE,main,sat,00:00,24:00,per_entry,,,,,,3,$3 per entry
NORTH_BRIDGE_CENTRE,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
NOVOTEL_CLARKE_QUAY_2,main,weekday,07:00,17:00,hourly,,,,0.535,,,$1.07 per hr
NOVOTEL_CLARKE_QUAY_2,main,weekday,17:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
NOVOTEL_CLARKE_QUAY_2,main,sat,07:00,13:00,hourly,,,,0.535,,,$1.07 per hr
NOVOTEL_CLARKE_QUAY_2,main,sat,13:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
NOVOTEL_CLARKE_QUAY_2,main,sun_ph,00:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
OCBC_CENTRE,main,weekday,07:00,18:00,hourly,,,,2,,,$4 per hr
OCBC_CENTRE,main,weekday,18:00,24:00,per_entry,,,,,,3,$3 per entry
OCBC_CENTRE,main,sat,00:00,24:00,per_entry,,,,,,3,$3 per entry
OCBC_CENTRE,main,sun_ph,00:00,24:00,per_entry,,,,,,3,$3 per entry
ONE_FULLERTON_2,main,weekday,07:00,18:00,hourly,,,,2.5,,,$2.50 per 0.5 hr
ONE_FULLERTON_2,main,weekday,18:00,24:00,per_entry,,,,,,5,$5 per entry
ONE_FULLERTON_2,main,sat,00:00,24:00,per_entry,,,,,,5,$5 per entry
ONE_FULLERTON_2,main,sun_ph,00:00,24:00,per_entry,,,,,,5,$5 per entry
ONE_RAFFLES_QUAY,main,weekday,06:00,18:00,hourly,,,,3.21,,,$1.07 per 10mins
ONE_RAFFLES_QUAY,main,weekday,18:00,24:00,tiered,,3.21,240,0.81,,,$3.21 for 1st 4hrs; $0.27 per sub. 10 mins
ONE_RAFFLES_QUAY,main,sat,00:00,24:00,tiered,,3.21,240,0.81,,,$3.21 for 1st 4hrs; $0.27 per sub. 10 mins
ONE_RAFFLES_QUAY,main,sun_ph,00:00,24:00,tiered,,3.21,240,0.81,,,$3.21 for 1st 4hrs; $0.27 per sub. 10 mins
OUB_CENTRE,main,weekday,07:00,17:00,hourly,,,,2.62,,,$2.62 per 0.5 hr
OUB_CENTRE,main,weekday,17:00,24:00,per_entry,,,,,,3.21,$3.21 per entry
